Kingdom	Phylum	Class	Order	Family	Genus
sq3084	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3085	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
sq3086	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3087	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Nonlabens
sq3088	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group
sq3089	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3090	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3091	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3092	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3093	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3094	Bacteria	Proteobacteria	Gammaproteobacteria	MBAE14	NA	NA
sq3095	Bacteria	PAUC34f	NA	NA	NA	NA
sq3096	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3097	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3098	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3099	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3100	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3101	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3102	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3103	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3104	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3105	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	NA
sq3106	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3107	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
sq3108	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
sq3109	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4_lineage
sq3110	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3111	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3112	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3113	Bacteria	Planctomycetes	OM190	NA	NA	NA
sq3114	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3115	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3116	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group
sq3117	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
sq3118	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
sq3119	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3120	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3121	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3122	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3123	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3124	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3125	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3126	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3127	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3128	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3129	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3130	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3131	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA
sq3132	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3133	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3134	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3135	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	Cm1-21
sq3136	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3137	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	NA
sq3138	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3139	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3140	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3141	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3142	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3143	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
sq3144	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
sq3145	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
sq3146	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
sq3147	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3148	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
sq3149	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3150	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3151	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3152	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3153	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3154	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	NA
sq3155	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3156	Bacteria	PAUC34f	NA	NA	NA	NA
sq3157	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3158	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3159	Bacteria	Nitrospinae	P9X2b3D02	NA	NA	NA
sq3160	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3161	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA
sq3162	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3163	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3164	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq3165	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3166	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3167	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3168	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3169	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq3170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3171	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
sq3172	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3173	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3174	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3175	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3176	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3177	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3178	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3179	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
sq3180	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3181	Bacteria	PAUC34f	NA	NA	NA	NA
sq3182	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3183	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3184	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3185	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3186	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
sq3188	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq3189	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA
sq3190	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3191	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3192	Bacteria	PAUC34f	NA	NA	NA	NA
sq3193	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera
sq3194	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3195	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3196	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
sq3197	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq3198	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
sq3199	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3200	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade
sq3201	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq3202	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3203	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae	Methyloprofundus
sq3204	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3205	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3206	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3207	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3208	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3209	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
sq3210	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3211	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3212	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3213	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA
sq3214	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3215	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
sq3216	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
sq3217	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3218	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
sq3219	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
sq3220	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
sq3221	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq3222	Bacteria	Planctomycetes	BD7-11	NA	NA	NA
sq3223	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3224	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3225	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3226	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3227	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3228	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA
sq3229	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3230	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3231	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
sq3232	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3233	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3234	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halomicrobiaceae	NA
sq3235	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3236	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3237	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA
sq3238	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptuniibacter
sq3239	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3240	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3241	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
sq3242	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3243	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
sq3244	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA
sq3245	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
sq3246	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula
sq3247	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3248	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3249	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium
sq3250	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	NA
sq3251	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3252	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3253	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3254	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3255	Bacteria	PAUC34f	NA	NA	NA	NA
sq3256	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	VHS-B3-70	NA
sq3257	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44
sq3258	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq3259	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	PAUC26f
sq3260	Bacteria	Acidobacteria	Subgroup_5	NA	NA	NA
sq3261	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3262	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3263	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3264	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
sq3265	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3266	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
sq3267	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3268	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pacificibacter
sq3269	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
sq3270	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
sq3271	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3272	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3273	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
sq3274	Bacteria	BRC1	NA	NA	NA	NA
sq3275	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3276	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
sq3277	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
sq3278	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3279	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3280	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3281	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3282	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3283	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3284	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3285	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Bythopirellula
sq3286	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
sq3287	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3288	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3289	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3290	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3291	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3292	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3293	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA
sq3294	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA
sq3295	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA
sq3296	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq3297	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
sq3298	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	NA
sq3299	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq3300	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3301	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3302	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella
sq3303	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
sq3304	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA
sq3305	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
sq3306	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
sq3307	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3308	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA
sq3309	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
sq3310	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3311	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3312	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq3313	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
sq3314	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3315	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3316	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA
sq3317	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3318	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3319	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	NA
sq3320	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3321	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
sq3322	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
sq3323	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	NA	NA
sq3324	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA
sq3325	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
sq3326	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3327	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3328	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA
sq3329	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
sq3330	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3331	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3332	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA
sq3333	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3334	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
sq3335	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
sq3336	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
sq3337	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA
sq3338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3339	Bacteria	Proteobacteria	Gammaproteobacteria	pItb-vmat-80	NA	NA
sq3340	Bacteria	Acidobacteria	Subgroup_6	NA	NA	NA
sq3341	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA
sq3342	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3343	Bacteria	Margulisbacteria	NA	NA	NA	NA
sq3344	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
sq3345	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
sq3346	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
sq3347	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA
sq3348	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
sq3349	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3350	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
sq3351	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
sq3352	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2
sq3353	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3354	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3355	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA
sq3356	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
sq3357	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3358	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3359	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3360	Bacteria	Proteobacteria	NA	NA	NA	NA
sq3361	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
sq3362	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
sq3363	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
sq3364	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3365	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq3366	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44
sq3367	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3368	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	NA	NA
sq3369	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3370	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
sq3371	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
sq3372	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA
sq3373	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
sq3374	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3375	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
sq3376	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
sq3377	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella
sq3378	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA
